acc_no,hash,lifecycle,length,gc,train_testdf_train_onhold
KT264773,cdc8ddc5ef1fae3c57b13640b9886ef2a0e47c4320604d9ac55d8bd61df67157,Non-chronic,5379,37.16304145751999,0
MK496776,e71cdbb281809f1893cd662f88d10fcef27e738de4339bb9a5503498bdfb1809,Non-chronic,5576,36.20875179340029,0
NC_007827,9a6b140cfb2ec6c1744e1ce212c6a8f40593289489ae87d19f447098388ebd24,Non-chronic,6259,44.35213292858284,0
MN988474,81e305bb3f96b9ba9d25b6ee8fd8b263a158c03876caea3c0da406fb2ef566d1,Non-chronic,6037,58.456186847772074,0
MK765568,b879584ea09d1b84db81ee1146c1d4500ca47b325b8d5ea74582ab8356aa0d92,Non-chronic,5438,35.417432879735195,0
MK448419,8a6ed94f32c851c45e62a944d56f8c91fe5c161d0a218e3d87264f227fb02729,Non-chronic,10323,38.574057928896636,0
MK496701,321440ec5aaefd69fa51b5fd194f7306fbdb8f6e8267d8d9679a05be9fcbd5db,Non-chronic,5675,34.88986784140969,0
MK496685,46e4e8772da7f672c5be48c72e9376bf7b4dad6b0534766988c6fb23fcd4e593,Non-chronic,6272,36.8781887755102,0
KT264762,b96a639d35283d4d36f6661577833361d223ffcd7af72a98a934aa149575b31b,Non-chronic,5205,45.05283381364073,0
MH572455,2c863a60473bff130370e835681e943023d65fbfae29b04ea03bdaaaf7ffeac7,Non-chronic,4627,50.42143937756646,0
MK249200,dbd1c45ad6995e75c54ed9354019724ffe932669f2f611d232ac81cdb67f4f2e,Non-chronic,4547,51.9463382449967,0
MH572290,57cc439559b8104bee27f3267c27527711accc3c986e6819aa16ea04ab588bff,Non-chronic,4368,38.36996336996337,0
MK249145,6aa723fc4d7a00b5303cc3269fdbc1694ecf6d19d750da3f63d836352011bfff,Non-chronic,4727,48.36048233551936,0
MN862339,3c06349c7514ac8b60043f9126485456b21701c08ef43276d7f944e23fec976d,Non-chronic,4562,42.15256466462078,0
NC_016162,ddb4ea9b5b7d080c9303e798e1fbfe18e2306a53139a314ff204adcde8f9a3fc,Chronic,7103,41.40504012389131,0
,49d7f885b30722c357b0154fc431ccecb990f946f2cd3cfb7efc17c27c470bc3,Chronic,8108,37.04982733103108,0
MH992197,e93e504d304cb5f3cd0829c9f963c07349f2f829cce3cc5f0f8960728082beaf,Non-chronic,4548,43.6235708003518,0
MH572328,13c4e35ea9d1490da3093452ea30a1dd2af72c0cb4888fdcb8b286548659ba02,Non-chronic,4053,48.82802862077474,0
,15269b08f30c35ac1837e82da89cb9f366dfc285bf860efec6a7a31b8deb1c58,Chronic,5193,51.646447140381284,0
MF140417,d38f9f8aa4e1fc2b34dfac786224622111d05a4a7b8883c197ee6a82c6d64335,Non-chronic,15521,60.17653501707364,0
,417b603975d661b7661315ab9c71709c104ba05dd3b4d4984c28453bfa3d9e38,Chronic,4366,27.530920751259735,0
KT264805,db96da8180a2503885c36521d54d716f812c10f9da015f1c5f594b6a7ae460fb,Non-chronic,5657,43.36220611631607,0
KT264758,1b8af787f6f8914795f9d217b1f8c613b967eede9be4e64f2f5cf52984df375f,Non-chronic,4824,42.62023217247098,0
MH572363,245f6fdf8b3e3d5916329d97a9698a97fdf3ad16e18b2719bce99f55a82c85a3,Non-chronic,4239,50.955414012738856,0
MH572336,dcc6d736733da748ca60f8f2bdc3fc18d896002049bf84d61d4e6ae662754220,Non-chronic,4309,50.591784636806686,0
MK496709,788f088ee320bb5b76e2f86b8ad0fa6cd498c19b2b70c162549ca6ea555be451,Non-chronic,5489,31.080342503188195,0
DQ079905,f7dd29fc745f68fd45874de8d61bdae55d698cb4288d0403aedf5d08963d2687,Non-chronic,5529,46.319406764333515,0
KC131025,2707b0a9b312ba1691c19e7275e7cd0df4602fc4bbb100bae434b57229c7ee77,Non-chronic,4062,34.5396356474643,0
MH572401,069830216546b716f8f0a2c95343bb3769514f001c68d898aa134ec9411e0540,Non-chronic,4143,39.68139029688631,0
MK448664,07e4bc0a14516c3b72cd9226e07dab7e10315d1f6cd40ac6f8e0b28e9a362d36,Non-chronic,9145,35.38545653362493,0
MK496719,db1a9e585da3d870528cc621fe895d33633d9fb71e136992d868e3244f159df3,Non-chronic,5243,40.453938584779706,0
MH572516,c962dc29c35b0f5d3ae40616b785fc1a11a9d748f6128067dcf56aa29fde57a8,Non-chronic,4615,47.648970747562295,0
MK496683,87c6dca94e453353c8a19e746b6530619936416bd686ac7adc79aa96c78ed2c1,Non-chronic,6391,34.76764199655766,0
MK496804,dad90dd54c750bc5fa3c56c1664a4c59c6f1513c20a3cac2e32ca5616e13298c,Non-chronic,5089,29.121634898801336,0
MK249176,140721f97e5ebf3c7fa6eb8bfdc2affa4207750439e4866a8515ee2a0fd00549,Non-chronic,4706,46.770080747981304,0
MW055907,f936b7a0ee63fb4a25297274948a45049e35e9a8c2a570bb62b8821ac1653107,Non-chronic,17363,68.49046823705581,0
MK448476,dbc82fea9e774cc7438d44542795115169a8b6e53499f5033dab2fad5fb3aab5,Non-chronic,13027,31.73409073462808,0
HM753695,1816bd0c5e132e8f166ab921dd5f4fc42909e99e7ed286b7e9ab36cb399ad623,Non-chronic,5387,44.75589381845183,0
NC_052932,5b93b08004cddaa8dcbd700958ed05ef2c7817e99ad108baee1f393c98bea081,Non-chronic,17362,68.52897131666859,0
,b7e32ec8e0540fc27a1d2ff01af7ecbbb55dbe8ce464b88d49127c4abb401970,Chronic,4730,38.625792811839325,0
MK765625,e59512b1386b1ff24365a482642513d4b6324e502244a02f91586348dcfc4450,Non-chronic,6530,59.218989280245026,0
MK448364,1a4481815aa1574cdf1237ffd420ba876c746f519e34df610cf534c2fd433490,Non-chronic,8609,34.31292833081659,0
,4e645f12faaf857fa0ac3ccc2ff40b9789e93b4aab35087dc089bd98ce03089b,Chronic,6678,37.57112908056304,0
MH572452,8940e531fcebb6e99c07a450686082d75d454aecc8c5cddd15759e1121a5c1d4,Non-chronic,4451,44.84385531341272,0
NC_049937,247b79a1559b6c743289670d17179ff8a2f393d9967b7ec569b20ad9f55756ad,Non-chronic,18168,33.201232937032145,0
NC_003460,2104e7a0c293e5ab29c35d5f8926c2de6d0761b888e51c03d58c255cbcba152d,Chronic,5804,64.28325292901447,0
MK301443,7fc00e69e1bb04eb1de44efc0c5f3688cfd442ccba252bcbe3c2849aefc9793a,Non-chronic,21677,35.94132029339853,0
,5fc6229531c6474882dd036f051bea0951ecf2da1369adda6cf20ecb1fe266b7,Chronic,5251,36.45019996191202,0
NC_015785,2da72c5a4253eaf4935e7e864dbf4512bd159f0d6c91dacb8f7420d9f96c094f,Non-chronic,5514,39.7170837867247,0
NC_025454,f443ffbcdf3de7cb918624e165c458a563dd9b4c265377ce1c968ba784ed1ef1,Chronic,7679,59.36970959760385,0
MK448422,3ed0ca97a6bce14770df1bdca441b298be3d88bc318b094194b6d014d1b9e554,Non-chronic,13409,38.41449772540831,0
AF299302,4c13b46866d870316b7103106d501bbc28fceb3c7fc4af0ce3e2e56f7938c029,Non-chronic,5386,44.745636836242106,0
MH319724,66bcfc74df964ff69afa5fbe2f1110c8c7924c8c62cd384a3d00ba44c3a77909,Non-chronic,11603,37.08523657674739,0
MK737943,be70874e82be5a71174731aca842718a80bd86642f0f7b63e7da87d22ad1a919,Non-chronic,15556,60.10542555926973,0
MK448386,6c7366fcdd272eacc57f59bb8c482fcd3703399f4d0c177ccc836424871ab699,Non-chronic,13321,38.27790706403423,0
MK448375,deb344f3a65a8c11288f383742780ae2750cc74ec44fda7a76e824451eb44682,Non-chronic,9600,35.510416666666664,0
MK765666,34b9d1a1e735bdde153308b2b50d2a9678016b117a7397857d6b1528c5c5579d,Non-chronic,5823,41.456294006525845,0
MK496730,5600acaf414b3820e2f7c44093a9354486f430627132ca0714fb231fff4df242,Non-chronic,5059,32.3384067997628,0
MN617842,27ea983ff40faadc541487596091238ff7ffd95b49a527d306428f0cd42345ce,Non-chronic,15549,59.984564923789314,0
MH992173,97ada60d8e2a11fdad3f08d94ee648939920a234f318672e16ff19f0969c2233,Non-chronic,4859,44.92693969952665,0
MK496780,a3a91ab798555a9fed7e87d87ec41bf8ac57a41a22c64ff436f52038cc89a930,Non-chronic,5529,29.083016820401518,0
,50a7282d51ce122f4f0bdea2db9b882557d0ced423c10da4a469ba258a33e256,Chronic,5740,37.961672473867594,0
NC_040342,cc02a37f478ae988cdd69a2d14baf60a5c0cb8f4444b6c5665d29245926629cc,Non-chronic,5398,32.28973693960726,0
KT264779,3716c0245ca584079a6cc56d03556d34ba4a4c8aff1acfb6203536efcaf3d0bc,Non-chronic,4850,37.896907216494846,0
NC_021805,c947b0819442d48d99f0fe6bcb63a6d910132f47037e9eea894aec9e44de100b,Non-chronic,6478,34.0228465575795,0
MK496725,2a64ed322dd67c57f29a7d29b80f597b828f25a5bdd635607d4895b67a05a94c,Non-chronic,5124,43.130366900858704,0
MT047590,dd71f5399d6ebd6019a0ac084b5a19d3bf5ce92186653518eb411cd777f0e985,Non-chronic,18655,56.46743500402037,0
,93bc2af61fa90cdcf5e05c97fff8d943260fe2539b956aa1051e1346275d72e6,Chronic,5099,32.16316924887233,0
MH572318,1548262323d3e598c0a23e4745e51512083271efa800f65e4662dc7126413604,Non-chronic,4447,54.59860580166404,0
KT264749,45bda3f40e71f6adbc7aff18a1df932b75de44f47d91f31b83351ebfbad3bdea,Non-chronic,5242,45.7268218237314,0
HM753673,4fdd7d1b5d2578e71c6e7927bd486b53fbf5ce625eea06d0fb1ded929cbe390d,Non-chronic,5386,44.72707018195321,0
MK448390,dcdb020f0d5e5553d88e75ce5116dc0d8a0e28ac8256015f019cda6bdaf94a0f,Non-chronic,9627,35.68089747584917,0
KP087952,71cdf59c5c0703770f20b8ae9804d996c80724a33945541074731ad4e3d75161,Non-chronic,5310,47.495291902071564,0
,99e36d20a06e02972cdfcf7ac49b4631233242e336e8a2a060b6718ec0a14f3e,Chronic,7840,43.150510204081634,0
MK496787,455aaa869e6e05cf4d1b6e48cc50a73b992b5aabfca8d8c0d92973b47b1492d0,Non-chronic,5291,39.17973917973918,0
,e809c7fc75c636e0a1e4968a204e8b32fa1a9ae3ec4c49cde40ca76818e7f459,Chronic,4944,37.54045307443366,0
NC_052941,5e3de41cd7f54597ccc24660677de1d2c1f4d6cc2c34fe6e1df9548d911288ea,Non-chronic,17491,68.58956034532045,0
HM753700,008500baf03859d14e13a9e510bbfc232b1105a69b9b814c809601afa22c078a,Non-chronic,5386,44.8199034533977,0
MK448484,4198e00d14d3f39ad5c856d223d0b1dac969def95e7eef457f9db4c67a723988,Non-chronic,13023,34.823005451892804,0
MK496765,55f719c5272f41930378f87620dec8a6edf35f450b21248ef979591d330ed9af,Non-chronic,6097,39.03559127439724,0
NC_003299,cdbd372db614477e671367bd17ad73e32bcfdabdecc25ead83a911d36c440065,Non-chronic,7051,54.020706282796766,0
,f3cee088bd2d550e000bc1a3d359cbb9310207757d81e7c043f2f5d0a67be6ba,Chronic,5288,30.31391830559758,0
MH572364,615ecad5ea6f7b5660f809052457ee9e972a52e07364f3b420d6a53fc84f0ec7,Non-chronic,4087,50.599461707854175,0
MK496745,4a4f34f303d6a9ffd3e6ef5a63c51a6e32a1918dae1a6fd643fb61455c600920,Non-chronic,4718,35.48113607460788,0
HM753688,7c1763640a6e57ed9bf5f36cc2e578b93666d09bfaa890ec9b8ad18565efe048,Non-chronic,5386,44.76420349053101,0
NC_047788,7f6830524c0546f42c63aea55e16d33df2399bbcf4dc84d98eb78e2c7cea30d0,Non-chronic,18023,29.340287410530987,0
MG883718,668467d12d5ce1b68216ef9397dcc66893b6361049ab9b8f6440d31f0e1b6f81,Non-chronic,4837,40.41761422369237,0
MH572479,a2d97049cf3f2bc172ed3c794419c66ce0b022493c17bea99548d41544d36d71,Non-chronic,4210,53.3729216152019,0
KX077893,93dce65df285137c0bfa5e12bc324a970661c4ca23cacf7d2ad291e4aff5a450,Non-chronic,11295,37.706949977866316,0
LT898437,04659bca5424aa62b2f311f1371a22ad7e9e1b6383dbb18a50b33fb6f34db44f,Non-chronic,3534,52.09394453876627,0
NC_055012,69ef63dd2f69aebe8c665d2b6d80869f298823683c04f823b3ec34cd0d470904,Non-chronic,21746,35.615745424445876,0
MN379629,d67590cdaac2a96c3a558022a7ce6f1b2417ad4a56d8a972c375a0d55e2e58b5,Non-chronic,6541,39.74927381134383,0
MK765580,ec8b9ad395d76560851cc6094cbdef21b6f3927c69d39b78ce60ef0bde1bb189,Non-chronic,4444,38.77137713771377,0
KT264817,ffe006ba2219a2a08eda711cb795a40699d6b99e7b0ebd58e946172dbb9c8869,Non-chronic,5077,48.98562142997833,0
MN988489,92f1d76361be3fbec8f9406dc5aff55a648741185cab443b107e4b55bf5d9ec5,Non-chronic,6034,58.48525024859131,0
NC_001954,5dc16c89d87bdb4642627866e23392be6b73215cdd7eadd0d5ffa8b0af0a7253,Chronic,8454,43.70712088951976,0
MT947439,80d768a85bf2818b1a403b2fc91d05f1aac9e8df2fc036d1232eba480c02958d,Non-chronic,5386,44.70850352766431,0
KF044310,3aaa36cdd32d37a120ff49c8da4517def368f84a5e1f5d50369df3575abda386,Non-chronic,5486,45.57054320087495,0
MK448631,e4ba72f4378dff0fe7cb4722d4a432aa98048b95882a5dd9c5491b93a433158f,Non-chronic,11561,36.017645532393395,0
MH992190,c74b7153dc4f1069c4b74674514a50ea249ffc877c1d30bfadac95ffb88a896d,Non-chronic,4582,43.016150152771715,0
MK765628,55dcf2dc1d1775a0064deaeeeb4fa7bb4f90b946044474a48a5261aa7f2f2b82,Non-chronic,6343,59.530190761469335,0
MK249127,6703dd3785d2aed745f197d58a9c85e140bad5bbd3123f020d647dc369f29fe4,Non-chronic,4873,48.36856146111225,0
MH572344,f393993b15228791ea99317c186a75c61063a4a2e4aaf38636974894d5611f63,Non-chronic,4533,49.150672843591444,0
NC_030907,8ea8301a78109e382a9ee83c987d5047353492c050bd33d0a2a3373d477a0676,Non-chronic,17562,66.35349049083248,0
MH992208,16d32d6487b474beef087bb83945e39a43151e33204aa180d3bdcfa3283a90cc,Non-chronic,4412,47.8921124206709,0
MK448500,74f63fd90b622af612b0529423855961a6d0b9e43d3b137dff3ec396ab18924a,Non-chronic,8343,33.7768188900875,0
,628bba99ae82160266fcf99dd7803f397e67c8d8157dbaa28f755ad3907120c2,Chronic,5183,38.00887516882115,0
MH992161,ba7765323da757857d4d3104b3df174d0e5ae8c41bee147ae49fd7f60efb56b9,Non-chronic,4584,48.909249563699824,0
KP087951,697e5863b3f50510c770008163aa642b4c6fd5fbe6f81fe92a0393ae8b760e8a,Non-chronic,5256,52.682648401826484,0
MN862334,19ac797d2efb96b2d6d108282b1f2a601f81333dbed2ee473312236c7fc76b8a,Non-chronic,4756,42.70395290159798,0
MN988499,7105a86aaf437a2b29357bec969fa34c71a208ca7db6fc98d555fb22258cbb99,Non-chronic,6034,58.55154126615844,0
,0ec7bd26ed2b98232ef08a8d8e85783927d85d18a2f7cbc28ea93611a1222e73,Chronic,4415,31.86862967157418,0
NC_052938,2e2957e4deea50c4a7e91ab279066e1f94890378c7d3efcfae50d931bce31e6b,Non-chronic,17510,69.10908052541404,0
MH572386,c031f011e7d5d15ce7bced029070bf64cea13fec0b557d3749cc014404ee63f9,Non-chronic,4438,41.91077061739522,0
NC_042069,652b633c1b16780784809958b8278157c3145463c5231c0727716643cc91ffde,Non-chronic,3814,55.29627687467226,0
,ad9ad28bd2ecb13b68ec7980edf7c622a132a30a7673a05e96b4c77f0c80427d,Chronic,7693,33.69296763291304,0
AF059243,bee3b08a77fa54e8200d6d0e83e924a0efaded715455a59efc7d6ebf7dba9dc6,Non-chronic,4248,50.82391713747646,0
MK629525,b32ab46c4371584816c2075c9ee7117e332cafca4b4ef84d09defa108f7c8f19,Non-chronic,5490,47.049180327868854,0
,2726cc1cadf74502a7b69a7b3e7926de143f90be23d0615d39b5bfad8d6d56af,Chronic,5930,39.932546374367625,0
FJ483843,9dbfaf3f6fbcf8295257e38f63cb777ba710d4dcb721bd8c1bdb55e875798278,Non-chronic,4218,47.273589378852535,0
MK448645,b289ccb28834598ef8bece3367d9c2ce1b65b1f3399f63d84f416bd3e20fdd76,Non-chronic,12366,37.45754488112567,0
NC_012093,effe9c783cb5126071703755a1b73c0eb437b93a4392b8006b9ab53811d807ba,Non-chronic,2578,55.89604344453064,0
MH206183,493da3e95e1150fed8029d9226064a2068f4979542b51e606f1e995814c1450e,Chronic,6564,59.552102376599635,0
MH572518,6e0c606baa3e0002b234093cf9bd62ae4c74f4c0fe22d0d0035a4e8b22edc27c,Non-chronic,5230,51.7208413001912,0
AF176027,2706f0fc8d645636c22aa5077856bdc950a04a3979bbc318d652a589610b51f6,Non-chronic,5386,44.72707018195321,0
,aa7bed6511d5745bdbff922595b442971e31fc2a6fc5d3a6c80d4c9f0f1c4c42,Chronic,7142,20.52646317558107,0
MH572440,1437a01ade6cb4e3a116dec4d5fb04f52ab0a9739fcc1883c971a09780d361cf,Non-chronic,4106,45.88407208962494,0
MK765593,7ba1c72a553d67653456f55851bb7125b19b5b876090379b2e0ed03b991b2675,Non-chronic,5948,41.8123739071957,0
MH572297,59a1101c9436d0d501530eff39d74ff2d1705c0c28a063aa5326bebfe806fe03,Non-chronic,4686,32.458386683738794,0
MH572371,950c9c0c5b80631583ff44eeab03cb2a78b0cb48b7f221e944feb9593165338f,Non-chronic,3984,39.93473895582329,0
MK448510,a5c4dfdc9ae637209ef23c853fb8ddf8b2055a68e049a8076fad44934438f36b,Non-chronic,13870,36.806056236481616,0
MK791318,71078b73afebafce61bdbab70ad1fa3a3d5945b1240a34c1242a1c26a874a604,Non-chronic,5484,47.21006564551422,0
MK765598,25cd68ee43cf1c1e1821083c255598c570d15d41cdfff0d1f0f23805fd86486e,Non-chronic,5751,58.16379760041732,0
MK448468,2dee787463b870f1fd737864593db3111216c486ece79fb4ffb56c7f72b5efda,Non-chronic,12919,32.02260236860438,0
NC_027642,a6b9934a470d040fd0e18fbf7ccb7b8a74bb344e5dbcb90abb58288004d9449a,Non-chronic,4624,49.63235294117647,0
MK512531,fa02e6bdcdbcbedca20f5af5b65a4adab8a825bde42ad7d419ed5ab768551e41,Chronic,6454,58.18097303997521,0
MH992167,94ae20011f64f3c308994fd8fe82d8c24115b30f17159d2731ee8cd5c67286f8,Non-chronic,6391,38.94539195744015,0
MH378442,c430b595b18624d7f5b00a697336c6951c076d67811f4e7dc1338e72a174dde3,Non-chronic,5386,44.78277014481991,0
MK765649,fb9cbc6fab783cc465b359f048b37c33e0979cb192fcff4e75bc341304e69eb4,Non-chronic,5122,44.29910191331511,0
LT985587,51d2ea2c074efd0366c7cea8882203423c4e898f35c9917ac25b4f47579d8feb,Non-chronic,5758,38.74609239319208,0
MK448467,378166687b46b8d5474238d1886885fba04878d1705c2fb183fd63b91beb2f03,Non-chronic,15724,32.561689137624015,0
DQ079902,61dfe600399a9dc729f6cd78b540bc058be5f9152f1e59febbfa1a440df2f009,Non-chronic,5577,45.81316119777658,0
MK448370,709faa89d55c7a2b755775bae006019ba48b976f7e6a130b4e9f3b84f3b6c7ad,Non-chronic,14082,33.951143303508026,0
,fe2d40f081ad544db4365101da552a6b851bcd2b50658ce56f22e34e09606c6f,Chronic,4921,37.898801056695795,0
MK496754,30455323fddd55aa3345e666a72ef5f5559f4559f2016b40bf65ddcb3e778898,Non-chronic,4482,39.201249442213296,0
NC_017088,dce330d61a4aa86e06f77b8f224790db99f7829cd9b78719c5808693130892b5,Chronic,8770,58.335233751425314,0
MN379645,3abd897d8b03fa6c38c2b0e714aae7a615c201f56070280b264e896549f911cb,Non-chronic,4253,41.92334822478251,0
MH992162,142e731fa90504903a01046db446d839bb0c57e3d9b9b073fc0738164385c379,Non-chronic,4529,50.09935968204902,0
KC131022,a80d0b0fb42f8c997d2b6fcd20c77e93f3325eab22db2c3839a23f4f61b7d722,Non-chronic,4070,44.44717444717445,0
,a9ae9b7e305d915a01689b90ba7a2f1e16e3456aac27dbb7e17d407d2d583c6a,Chronic,5826,36.85204256779952,0
MK249196,6c312429744c08bb66f9d0b0a4699df0951aa7d25482aada463d1ce3cabd0958,Non-chronic,4558,51.513821851689336,0
MH572436,c1cb05fe608928a700a5b60e079fd165f1bc41fc1b607263550d505f705e77b8,Non-chronic,4415,43.23895809739524,0
MT498038,d7fdec6df631bf3b8290b85a7ddacde2b9c596caeb77b7ec48697511f6699789,Non-chronic,17463,68.7911584492928,0
NC_055000,b3525d25c1037e4f453fd06175b2c14ca41f28cbcffa89262bdc082bc6ae8c84,Non-chronic,21906,36.15904318451566,0
HM753680,c331b06d92eec8c86a2bb8f28857b97423cd0734da0f6d9109dc980e1e197736,Non-chronic,5387,44.774457026174126,0
MH572520,88d2e12321a8756410a8b7568d8792b3e67a6db751dd02fe082731566f5561b3,Non-chronic,5708,54.57252978276104,0
MK448514,fe114467b6fde53eaedc79b7073167cce11ddef78d21fd283c971b6727133f29,Non-chronic,12900,36.263565891472865,0
MN862338,feae62c09d79f5a44ea4c531b513a359590e5ffe926872fd4b31db94cdd96839,Non-chronic,4615,47.973997833152765,0
MK922546,daeb63568c0e381fbe7e82fcc1cc57f0b2369455f76d0bbd0fee3a29f87d1d48,Non-chronic,17527,28.77275061333942,0
MH572393,dd9fc295584477e6e85bae5763fba3308723da8d586e7830e51a13fd0214ebbb,Non-chronic,4361,41.73354735152488,0
,451a3e9b13431a90d50bc582385f7efca7af02d66a0edb5aae73cb94e3bd0e6f,Chronic,3888,33.59053497942387,0
,62ecf2d2a5d309ba6579ebc5b74ae19ae021e7f4675e08be00314c5af1af8b28,Chronic,4621,47.54382168361826,0
MH572284,90958781ceb924d6de77a2a261addc69dc4bece50f4edf6a4bc9060b9d92679b,Non-chronic,4228,45.931882686849576,0
NC_054991,e7de59e9a175ca48afa14ada6d1a7e898d598527928d49e450e3c47d73c6647c,Non-chronic,21750,35.95862068965517,0
MH992201,e5a37d831efa97c2acc92ec7fc6c0ae994486c440e828a282ba2bd180f783ef6,Non-chronic,4502,53.33185250999556,0
MK496727,e15206cf35b343a3052db5887dca0ece405ec128606cc818d946235007a1d142,Non-chronic,5085,35.39823008849557,0
MK448600,f5b857ed951fac1241bcbc7563249a9fc3010f77215ef023598306bfbf0687f3,Non-chronic,9984,36.62860576923077,0
,b746cd1757130177e11dd2310dd85b0c6059e5505a4bd8cc0cedb9dabf43949e,Chronic,4386,33.42453260373917,0
MK448420,4e5b63f764f7521088dd61bb4eb37ac72722038c19df8cc2cfdfc830698b7d19,Non-chronic,14007,38.680659670164914,0
NC_002700,87f759dcaf619b69f41ca1cf450b6bbbd1d67ab5c4b41afab52d6b90fd21b4ae,Non-chronic,4268,43.86129334582943,0
MH572402,876d351ce8103275b9e968f7525544c7cefa3f80f736788c2f08e07fbfbba7c4,Non-chronic,4090,40.24449877750611,0
KT264797,cdbd47a7790fab09ea736296a4666569a50fcf753eb3db158ed73d5435d9005a,Non-chronic,5326,48.441607209913634,0
HM753716,be9c8c58fcca3b6af52974cbf88087b7058e75366bfeeb7078468ffa7b02bb06,Non-chronic,5388,44.784706755753525,0
MK496711,0802adfec70316bb04ee33fe24996908d8aadd128ddbe8a85599f17df56d2a98,Non-chronic,5364,43.56823266219239,0
MK496738,de2f409a98dbb85b475ff1b2337ade13020ecefb8d8f61161cf0ead029b226e5,Non-chronic,4936,40.15397082658023,0
,5bbcdc4a5564355ca33c7bc359ebd89e008e776ffadb3c8fd4b9f73f8489f1de,Chronic,5109,37.150127226463106,0
MK448482,76d0fa069f7d3a8c302689bf4e4c31058302c320ae2c3dc27c8c48970ea0c065,Non-chronic,7378,33.938736785036596,0
,0c672964183fb7a16a89174abab9605dca5f8359f9c1f85208cd3d130c28c127,Chronic,4917,29.591214154972544,0
NC_049935,6ce30583848981fbda1df1878951c57c990663cfab435646ffa77c892dd7b002,Non-chronic,18186,33.42681183327834,0
MH572302,ee238c5cd5205c855050d853518bcf2c4a8cb3e602956c4a3ef52b5b89020b55,Non-chronic,4416,41.25905797101449,0
MK448321,34ed8c50d763f75f2f07e311e27db8ba07d8cce43cbb17d93e23fc3314086ef7,Non-chronic,13630,40.44020542920029,0
MH572349,8518514faf8f5a6dcc9d3a35246709abdf35a328e0b85a13b7c17b5a8c2979a5,Non-chronic,4246,49.64672633066415,0
MH992210,e981c42b647d31e83f5664c9d2d7fc0195d8b3ee9a3b940660c4f63feb923b46,Non-chronic,4392,58.67486338797814,0
MK496761,caee52b369867393b09959030fd8077037d013a61804aba2ee4a45bfdd111ba3,Non-chronic,6394,35.1266812636847,0
,bc1a19b3074106f48aaa3105e39038e6761ede435bff1f0f0887389ca8a3dc13,Chronic,4173,39.372154325425356,0
NC_023550,ae3d560492ae1b84aab0a19cae5d1ba321a6af544fdcbdee18ac5b37e8019e65,Non-chronic,17869,28.899210923946498,0
MN379632,19aa069ff92fff4f3cfe5649662816be5739d5c4ab4f1e4ff0929c40539e1514,Non-chronic,4728,51.67089678510998,0
MK249173,757733947c22b63b506dad221a5d0c74be13cf26a8d1bfd211f5ffccfbf67012,Non-chronic,4721,56.70408811692438,0
DQ785291,497435f03fc6aba0a770bfe4764872a6ddd2f8d9086a876144f9c7fd1badc632,Non-chronic,4065,56.77736777367774,0
MT498040,0e34c2aea596003f3076295055efecfb330b4de11246a6c8b5194f5449f9677c,Non-chronic,17450,68.64183381088826,0
KT264761,f937075129f7b152485513f5c873cdc92505b3b517df0867b8115f2e2a45fb09,Non-chronic,5301,48.19845312205244,0
MH572390,b86ecb566e11eb6256ef37da5a8df0a42d75ded8cce4ef051c699ffbabc2e7a9,Non-chronic,4048,36.51185770750988,0
KP087946,afa31fbc9b690d6d9ae292f5e11e807abde8c85a6868257f9f50351064532890,Non-chronic,4406,60.82614616432138,0
NC_003793,8ab1f8d309d3b60f581bd9635720b0132c427f312be72cf056ee19387be61e02,Chronic,7768,23.159114315139032,0
,f8e89ab7583729516966834b917dd575a32b0b1da57a9f88fcd3421e51780d4a,Chronic,6337,41.944137604544736,0
KT264765,ba1d35ca1c33598cdec5b0578d079c3d5bb8808b8289bd291a2851c59a8b32fa,Non-chronic,5013,40.11569918212647,0
KT264822,39b197ef33a169f25a56b0eb4e80852ba6f3850809d4ef3a3e22d17e3c7e6c90,Non-chronic,4811,42.75618374558304,0
MK496746,0d1532a40cdf6b7a594ae724b7c849ea02d199eb940d11ee997c69794906ebdf,Non-chronic,4672,41.56678082191781,0
MK496697,f381b090d2372026b38126bc00bf2b87483dbe80ac30abfc54f57562c418581b,Non-chronic,5767,44.04369689613317,0
MK765656,e73118cdde0659d1e1aedf890d5751765fb64b3332fdc748fb8b3d43a7066cfe,Non-chronic,4389,37.70790612895876,0
NC_002362,c2cc89bf2f65a1d5893e3926f2166a666d8c5e1375094f1c56c44d7454c2bb5c,Chronic,8784,45.161657559198545,0
MH834594,11964fe8970f023150926eb2ca0380bdb3ce089aa77d411498d81902c77b99f6,Non-chronic,15840,56.111111111111114,0
MN379639,e8bc33acce6ad693416cf01754d2a91fcb59dc17fc2df35315e6cc494a697101,Non-chronic,6110,39.72176759410802,0
